Date,Time,Lat,SN,Lon,EW,Dep,M,MT,Region
9/28/2018,59:13.0,0.33,S,119.68,E,10,4.3,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,57:23.7,0.21,S,119.97,E,10,3.7,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,50:43.8,0.19,S,119.93,E,10,4.4,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,45:07.7,7.77,S,119.01,E,10,3,-,Flores Sea
9/28/2018,43:40.3,0.25,S,119.68,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,28:37.9,0.37,S,119.88,E,10,5,Yes,"Minahassa Peninsula, Sulawesi"
9/28/2018,27:00.4,0.24,S,119.78,E,10,4.7,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,17:14.1,0.09,S,119.86,E,10,4.6,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,11:17.8,0.35,S,119.96,E,10,4.4,-,"Minahassa Peninsula, Sulawesi"
9/28/2018,00:01.2,0.35,S,119.83,E,16,6,Yes,"Minahassa Peninsula, Sulawesi"
9/28/2018,16:02.2,4.98,N,126.56,E,372,3.5,-,"Talaud Islands, Indonesia"
9/28/2018,35:55.5,2.42,S,121.15,E,10,3.2,-,"Sulawesi, Indonesia"
9/28/2018,20:34.1,2.37,S,120.81,E,13,3.1,-,"Sulawesi, Indonesia"
9/28/2018,31:03.0,0.13,S,124.43,E,19,3.3,-,Southern Molucca Sea
9/28/2018,13:31.6,8.22,S,116.8,E,10,4,-,"Sumbawa Region, Indonesia"
9/28/2018,02:23.3,2.54,S,121.22,E,25,3.7,-,"Sulawesi, Indonesia"
9/28/2018,30:55.9,8.23,S,116.66,E,27,3.4,-,"Sumbawa Region, Indonesia"
9/27/2018,36:50.8,7.6,S,128.63,E,30,4.7,-,Banda Sea
9/27/2018,04:31.4,1.79,N,122.33,E,35,3,-,"Minahassa Peninsula, Sulawesi"
9/27/2018,37:10.0,2.74,S,140.55,E,10,4.3,-,Near North Coast of Irian Jaya
9/27/2018,59:04.5,7.77,S,127.65,E,134,4.4,-,Banda Sea
9/27/2018,37:55.8,1.59,S,124.47,E,10,3.5,-,Southern Molucca Sea
9/27/2018,05:15.1,4.95,S,103.09,E,50,3.9,-,"Southern Sumatra, Indonesia"
9/27/2018,08:19.0,8.43,S,116.97,E,10,3.5,-,"Sumbawa Region, Indonesia"
9/27/2018,14:18.4,9.11,S,112.77,E,19,3.3,-,"South of Java, Indonesia"
9/27/2018,10:44.8,8.97,S,124.31,E,76,4.1,-,Timor Region
9/27/2018,47:21.1,7.7,S,125.9,E,10,3.8,-,Banda Sea
9/27/2018,06:59.7,3.15,N,128.2,E,10,4.2,-,"North of Halmahera, Indonesia"
9/27/2018,36:26.4,8.28,S,116.14,E,10,3.1,-,"Sumbawa Region, Indonesia"
9/27/2018,14:53.6,8.32,S,116.16,E,10,3.3,-,"Sumbawa Region, Indonesia"
9/27/2018,47:31.2,1.67,S,124.45,E,10,3.8,-,Southern Molucca Sea
9/27/2018,29:01.9,6.99,S,131.29,E,76,5.3,-,"Tanimbar Islands Reg., Indonesia"
9/27/2018,03:54.9,8.42,S,121.96,E,189,4.6,-,"Flores Region, Indonesia"
9/27/2018,38:40.6,2.41,S,127.7,E,19,3.6,-,Ceram Sea
9/27/2018,02:38.0,4.36,N,97.88,E,17,3.5,-,"Northern Sumatra, Indonesia"
9/27/2018,09:47.9,4.45,N,97.78,E,11,3.5,-,"Northern Sumatra, Indonesia"
9/27/2018,59:21.9,7.61,S,127.55,E,240,4.6,-,Banda Sea
9/27/2018,53:24.8,4.48,N,97.83,E,11,3.6,-,"Northern Sumatra, Indonesia"
9/27/2018,37:42.2,4.5,N,97.84,E,11,3.6,-,"Northern Sumatra, Indonesia"
9/26/2018,55:16.9,2.87,S,129.13,E,10,3.2,-,"Seram, Indonesia"
9/26/2018,50:44.2,1.38,N,121.63,E,53,3,-,"Minahassa Peninsula, Sulawesi"
9/26/2018,29:49.3,8.66,S,110.1,E,14,3.3,-,"Java, Indonesia"
9/26/2018,07:30.0,0.12,S,124.12,E,64,3.4,-,Southern Molucca Sea
9/26/2018,22:54.3,4.45,N,97.76,E,16,3,-,"Northern Sumatra, Indonesia"
9/26/2018,13:28.7,0.66,N,123.78,E,267,3.7,-,"Minahassa Peninsula, Sulawesi"
9/26/2018,11:01.3,4.5,N,97.81,E,10,3,-,"Northern Sumatra, Indonesia"
9/26/2018,02:39.1,4.46,N,97.8,E,11,3.4,-,"Northern Sumatra, Indonesia"
9/26/2018,51:42.7,4.57,N,97.81,E,19,5.1,Yes,"Northern Sumatra, Indonesia"
9/26/2018,54:56.8,7.97,S,128.68,E,26,4.3,-,Banda Sea
9/26/2018,48:41.8,7.09,S,126.95,E,300,4,-,Banda Sea
9/26/2018,47:26.7,4.82,S,102.96,E,10,3.1,-,"Southern Sumatra, Indonesia"
9/26/2018,28:55.7,2.32,S,127.84,E,85,3.1,-,Ceram Sea
9/26/2018,16:01.7,0.24,N,98.54,E,19,3.7,-,"Northern Sumatra, Indonesia"
9/26/2018,30:59.2,7.77,S,117.2,E,21,3.1,-,Bali Sea
9/26/2018,33:24.1,4.68,S,102.33,E,65,3.1,-,"Southern Sumatra, Indonesia"
9/26/2018,27:43.4,0.82,S,133.26,E,40,5.2,Yes,"Irian Jaya Region, Indonesia"
9/26/2018,24:27.7,2.42,N,96.6,E,21,3.3,-,"Northern Sumatra, Indonesia"
9/26/2018,04:47.4,7.96,S,117.63,E,23,3.2,-,Bali Sea
9/26/2018,07:17.7,8.97,S,108.54,E,22,3.5,-,"Java, Indonesia"
9/26/2018,30:05.4,7.68,S,128.32,E,124,4.5,-,Banda Sea
9/25/2018,16:51.2,4.98,S,102.91,E,49,4.8,-,"Southern Sumatra, Indonesia"
9/25/2018,44:47.7,7.59,S,126.69,E,262,4.2,-,Banda Sea
9/25/2018,33:43.4,10.93,S,124.1,E,10,3.1,-,Timor Region
9/25/2018,46:52.1,8.56,S,104.57,E,10,4.3,-,"Southwest of Sumatra, Indonesia"
9/25/2018,15:45.6,9.78,S,116.15,E,10,3.4,-,"Sumbawa Region, Indonesia"
9/25/2018,36:47.7,4.15,S,134.53,E,10,3.9,-,"Irian Jaya Region, Indonesia"
9/25/2018,16:47.2,7.78,S,117.45,E,10,3.3,-,Bali Sea
9/25/2018,34:54.3,9.14,S,118.9,E,35,4,-,"Sumbawa Region, Indonesia"
9/25/2018,24:38.4,8.59,S,116.69,E,13,3.3,-,"Sumbawa Region, Indonesia"
9/25/2018,56:20.1,7.68,S,121.07,E,305,3.9,-,Flores Sea
9/25/2018,24:44.8,2.66,S,129.53,E,12,3.5,-,"Seram, Indonesia"
9/25/2018,27:06.9,8.23,S,116.25,E,10,3.4,-,"Sumbawa Region, Indonesia"
9/25/2018,53:41.0,7.66,S,120.51,E,10,4.1,-,Flores Sea
9/25/2018,52:21.5,8.72,S,116.63,E,10,3.1,-,"Sumbawa Region, Indonesia"
9/25/2018,30:42.7,9.99,S,118.82,E,39,3.7,-,"Sumbawa Region, Indonesia"
9/25/2018,39:53.7,10.53,S,118.84,E,30,4.4,-,"South of Sumbawa, Indonesia"
9/24/2018,18:06.2,8.23,S,116.79,E,10,3.2,-,"Sumbawa Region, Indonesia"
9/24/2018,05:25.3,8.45,S,116.87,E,10,3.1,-,"Sumbawa Region, Indonesia"
9/24/2018,33:38.2,1.3,N,126.92,E,53,3.6,-,Northern Molucca Sea
9/24/2018,53:36.7,1.59,N,126.51,E,27,3.4,-,Northern Molucca Sea
9/24/2018,53:41.1,6.17,S,107.14,E,266,4.6,-,"Java, Indonesia"
9/24/2018,43:41.8,4.29,S,139.48,E,25,4.3,-,"Irian Jaya, Indonesia"
9/24/2018,33:35.0,1.42,N,125.45,E,69,3.6,-,Northern Molucca Sea
9/24/2018,21:49.9,1.57,N,126.61,E,10,3.3,-,Northern Molucca Sea
9/24/2018,27:43.3,3.54,N,128.17,E,86,4,-,"North of Halmahera, Indonesia"
9/24/2018,46:38.6,6.53,S,130.07,E,197,4.2,-,Banda Sea
9/24/2018,23:32.6,3.61,S,139.64,E,10,4.8,-,"Irian Jaya, Indonesia"
9/24/2018,07:12.4,8.52,S,118.69,E,112,3.1,-,"Sumbawa Region, Indonesia"
9/24/2018,22:01.1,9.89,S,118.92,E,10,3.1,-,"Sumbawa Region, Indonesia"
9/24/2018,37:26.8,9.88,S,118.95,E,12,3.3,-,"Sumbawa Region, Indonesia"
9/24/2018,52:41.0,0.45,S,122.1,E,60,3.1,-,"Minahassa Peninsula, Sulawesi"
9/24/2018,58:49.0,8.83,S,118.98,E,11,3.4,-,"Sumbawa Region, Indonesia"
9/24/2018,00:58.6,10.25,S,118.8,E,23,3.4,-,"South of Sumbawa, Indonesia"
9/24/2018,54:49.2,9,S,116.1,E,67,4.1,-,"Sumbawa Region, Indonesia"
9/24/2018,01:18.2,2.61,S,102.18,E,149,4,-,"Southern Sumatra, Indonesia"
9/24/2018,43:45.9,4.48,N,97.82,E,14,3.4,-,"Northern Sumatra, Indonesia"
9/24/2018,27:08.3,10.22,S,118.85,E,20,3.2,-,"South of Sumbawa, Indonesia"
9/24/2018,11:52.8,8.61,S,108.14,E,10,3.7,-,"Java, Indonesia"
9/23/2018,30:22.2,8.23,S,116.78,E,10,4.3,-,"Sumbawa Region, Indonesia"
9/23/2018,37:33.3,3.34,S,131.19,E,24,3.3,-,"Irian Jaya Region, Indonesia"
9/23/2018,32:57.2,8.59,S,122.5,E,127,3.3,-,"Flores Region, Indonesia"
9/23/2018,10:47.3,8.47,S,116.83,E,13,3.8,-,"Sumbawa Region, Indonesia"
9/23/2018,54:20.1,3.57,S,135.43,E,32,3.8,-,"Irian Jaya Region, Indonesia"
9/23/2018,45:17.7,8.26,S,116.25,E,13,3.1,-,"Sumbawa Region, Indonesia"
9/23/2018,23:17.1,9.35,S,118.06,E,59,3.3,-,"Sumbawa Region, Indonesia"
9/23/2018,41:17.0,0.11,S,123.79,E,130,3.9,-,"Minahassa Peninsula, Sulawesi"
9/23/2018,01:28.6,8.19,S,116.43,E,14,3.3,-,"Sumbawa Region, Indonesia"
9/23/2018,57:32.5,0.87,N,98.64,E,64,4.6,Yes,"Northern Sumatra, Indonesia"
9/23/2018,06:57.0,0.3,N,122.36,E,141,4.2,-,"Minahassa Peninsula, Sulawesi"
9/23/2018,47:12.0,1.88,N,121.91,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
9/23/2018,09:39.9,0.47,N,126.3,E,46,5.2,Yes,Northern Molucca Sea
9/23/2018,39:38.0,8.08,S,116.42,E,12,3.8,-,"Sumbawa Region, Indonesia"
9/23/2018,19:09.3,7.98,S,126.41,E,138,3.8,-,Banda Sea
9/22/2018,16:53.5,6.84,S,130.64,E,93,5,Yes,Banda Sea
9/22/2018,08:42.7,5.34,S,122.68,E,10,3.3,-,"Sulawesi, Indonesia"
9/22/2018,43:24.0,8.33,S,116.75,E,11,4.1,-,"Sumbawa Region, Indonesia"
9/22/2018,04:01.9,1.96,N,98.95,E,120,4.1,-,"Northern Sumatra, Indonesia"
9/22/2018,18:57.8,8.15,S,116.45,E,10,3.5,-,"Sumbawa Region, Indonesia"
9/22/2018,08:21.4,0.93,S,119.77,E,49,4.8,Yes,"Minahassa Peninsula, Sulawesi"
9/22/2018,58:22.9,4.37,S,138.7,E,198,5,-,"Irian Jaya, Indonesia"
9/22/2018,32:28.3,8.19,S,116.42,E,13,3.7,-,"Sumbawa Region, Indonesia"
9/22/2018,33:13.3,8.12,S,130.38,E,62,4.8,-,"Tanimbar Islands Reg., Indonesia"
9/22/2018,32:26.7,7.64,S,125.05,E,359,4.6,-,Banda Sea
9/22/2018,10:58.3,1.56,N,99.64,E,10,3.5,-,"Northern Sumatra, Indonesia"
9/22/2018,45:33.2,9.71,S,113.05,E,105,3.5,-,"South of Java, Indonesia"
9/22/2018,27:06.7,0.53,N,122.2,E,78,3.4,-,"Minahassa Peninsula, Sulawesi"
9/21/2018,20:35.3,0.93,S,119.73,E,40,4.8,Yes,"Minahassa Peninsula, Sulawesi"
9/21/2018,30:36.1,7.74,S,117.57,E,10,3.6,-,Bali Sea
9/21/2018,28:24.7,0.18,S,122.54,E,48,3.2,-,"Minahassa Peninsula, Sulawesi"
9/21/2018,15:02.3,3.66,N,97.63,E,10,3.2,-,"Northern Sumatra, Indonesia"
9/21/2018,19:51.2,8.34,S,116,E,16,3.2,-,"Sumbawa Region, Indonesia"
9/21/2018,14:09.7,9.4,S,115.23,E,49,4,-,"South of Bali, Indonesia"
